attrition_flag,customer_age,gender,dependent_count,education_level,marital_status,income_category,card_category,credit_limit
Existing Customer,32,F,1,High School,Single,Less than $40K,Blue,3548
Existing Customer,31,M,0,Graduate,Single,$40K - $60K,Blue,4661
Existing Customer,43,F,5,Graduate,Married,Less than $40K,Gold,15987
Attrited Customer,57,M,2,Uneducated,Unknown,$80K - $120K,Blue,30543
Attrited Customer,42,F,3,Graduate,Married,Less than $40K,Blue,5230
Existing Customer,43,M,2,Graduate,Married,$80K - $120K,Blue,34516
Existing Customer,39,F,2,Graduate,Single,Less than $40K,Blue,3246
Existing Customer,46,F,3,Graduate,Married,$40K - $60K,Blue,10018
Existing Customer,43,F,2,Unknown,Single,Less than $40K,Silver,10272
Existing Customer,32,F,1,High School,Married,Less than $40K,Blue,4097
Existing Customer,49,F,1,Uneducated,Married,Unknown,Blue,19846
Attrited Customer,32,M,0,Post-Graduate,Married,$60K - $80K,Blue,4469
Existing Customer,49,M,4,Graduate,Single,$80K - $120K,Blue,20701
Existing Customer,54,M,3,Graduate,Married,$120K +,Blue,8426
Existing Customer,38,M,3,Uneducated,Married,$80K - $120K,Blue,16722
Existing Customer,60,M,0,High School,Single,$80K - $120K,Silver,34516
Attrited Customer,47,M,3,Graduate,Single,$40K - $60K,Blue,4413
Existing Customer,31,F,1,Post-Graduate,Married,Less than $40K,Blue,5342
Attrited Customer,52,M,1,Unknown,Married,$40K - $60K,Blue,8455
Existing Customer,49,M,3,Uneducated,Single,Less than $40K,Blue,7659
Attrited Customer,49,F,1,Graduate,Married,Less than $40K,Silver,11059
Existing Customer,31,M,0,Unknown,Married,Less than $40K,Blue,4093
Attrited Customer,39,M,1,Graduate,Married,$80K - $120K,Blue,24239
Attrited Customer,44,M,3,High School,Unknown,$120K +,Blue,7793
Existing Customer,32,M,1,High School,Single,$80K - $120K,Blue,6407
Existing Customer,57,M,2,High School,Single,$60K - $80K,Blue,6024
Existing Customer,48,F,2,Graduate,Single,Less than $40K,Blue,3352
Existing Customer,44,M,1,Unknown,Married,$80K - $120K,Blue,32222
Existing Customer,31,F,0,College,Married,Unknown,Silver,34516
Existing Customer,44,F,3,Graduate,Unknown,Unknown,Silver,34516
Existing Customer,49,M,4,College,Married,$80K - $120K,Blue,31091
Attrited Customer,54,M,5,High School,Married,$80K - $120K,Blue,7464
Attrited Customer,29,M,0,Graduate,Single,$120K +,Blue,11722
Attrited Customer,41,M,4,High School,Married,Less than $40K,Blue,7769
Existing Customer,46,M,4,High School,Divorced,$120K +,Blue,3569
Existing Customer,47,F,4,High School,Married,Less than $40K,Blue,3216
Existing Customer,30,M,1,Unknown,Unknown,Less than $40K,Blue,3789
Existing Customer,31,F,1,Unknown,Divorced,Less than $40K,Blue,3533
Existing Customer,43,M,4,Uneducated,Married,$120K +,Silver,34516
Existing Customer,52,M,2,Uneducated,Single,$80K - $120K,Blue,27229
Attrited Customer,52,M,2,Graduate,Divorced,$80K - $120K,Silver,34516
Attrited Customer,43,F,3,Doctorate,Single,Less than $40K,Blue,6261
Existing Customer,57,F,0,Uneducated,Married,Less than $40K,Blue,6996
Existing Customer,52,F,4,Graduate,Single,Less than $40K,Blue,4440
Existing Customer,55,F,1,Uneducated,Unknown,Less than $40K,Blue,3150
Existing Customer,57,F,2,Doctorate,Divorced,$40K - $60K,Blue,4288
Attrited Customer,54,M,3,Graduate,Married,$80K - $120K,Silver,34516
Existing Customer,51,F,1,High School,Married,Less than $40K,Blue,5189
Attrited Customer,59,M,0,Uneducated,Single,$40K - $60K,Blue,14458
Existing Customer,43,M,3,Uneducated,Married,$120K +,Blue,16909
Existing Customer,41,F,5,Unknown,Married,Less than $40K,Blue,6739
Attrited Customer,45,M,5,College,Single,$40K - $60K,Blue,4982
Attrited Customer,31,M,1,Post-Graduate,Single,Less than $40K,Silver,12359
Existing Customer,51,M,3,High School,Married,$80K - $120K,Blue,9959
Existing Customer,53,M,1,High School,Unknown,$120K +,Blue,8507
Existing Customer,48,M,1,College,Married,$60K - $80K,Blue,15355
Existing Customer,59,F,2,Unknown,Single,Unknown,Blue,23731
Attrited Customer,42,F,2,Graduate,Single,$40K - $60K,Silver,17909
Existing Customer,34,M,1,Unknown,Married,$40K - $60K,Blue,3995
Attrited Customer,46,M,2,High School,Married,$60K - $80K,Gold,34516
Attrited Customer,51,M,5,Graduate,Divorced,$120K +,Blue,34516
Attrited Customer,48,F,5,High School,Single,Less than $40K,Blue,8297
Existing Customer,52,M,1,Post-Graduate,Unknown,$80K - $120K,Blue,5520
Existing Customer,58,F,0,Uneducated,Unknown,Unknown,Blue,3736
Attrited Customer,38,M,1,Unknown,Married,$40K - $60K,Blue,9664
Existing Customer,56,F,5,Doctorate,Single,Less than $40K,Blue,4132
Existing Customer,38,M,1,Uneducated,Unknown,$120K +,Blue,28043
Existing Customer,41,M,3,Graduate,Married,$80K - $120K,Blue,9959
Existing Customer,45,M,2,Graduate,Married,$120K +,Blue,16453
Attrited Customer,43,F,3,Uneducated,Unknown,Less than $40K,Blue,8256
Existing Customer,31,M,1,Unknown,Married,$40K - $60K,Blue,13427
Existing Customer,47,M,2,College,Married,$40K - $60K,Blue,3263
Attrited Customer,34,M,0,Graduate,Divorced,$80K - $120K,Silver,34516
Attrited Customer,40,M,4,Unknown,Married,$80K - $120K,Blue,23502
Existing Customer,35,M,2,Graduate,Married,$80K - $120K,Blue,7685
Attrited Customer,32,F,1,Graduate,Married,Less than $40K,Blue,4065
Existing Customer,41,M,4,Post-Graduate,Married,$40K - $60K,Blue,9815
Existing Customer,50,M,4,Post-Graduate,Married,$120K +,Blue,17374
Existing Customer,39,F,2,Graduate,Single,$40K - $60K,Blue,7093
Existing Customer,33,M,3,College,Married,$80K - $120K,Silver,34516
Existing Customer,48,F,2,Unknown,Married,Less than $40K,Blue,3329
Attrited Customer,37,M,3,Graduate,Single,$80K - $120K,Blue,4116
Existing Customer,28,M,1,Post-Graduate,Single,Unknown,Blue,20030
Existing Customer,49,F,1,Graduate,Divorced,Less than $40K,Blue,8687
Attrited Customer,39,M,3,High School,Single,$80K - $120K,Blue,8656
Existing Customer,45,F,3,High School,Married,Less than $40K,Blue,3544
Attrited Customer,29,M,0,High School,Single,$40K - $60K,Blue,5988
Attrited Customer,54,F,2,Post-Graduate,Single,Less than $40K,Blue,4917
Existing Customer,53,M,1,Graduate,Single,$80K - $120K,Blue,18591
Existing Customer,39,M,2,Post-Graduate,Single,$40K - $60K,Blue,3297
Existing Customer,43,F,3,College,Single,Less than $40K,Blue,5702
Existing Customer,27,F,0,Uneducated,Single,Less than $40K,Silver,10982
Existing Customer,43,M,3,Graduate,Single,$60K - $80K,Platinum,34516
Existing Customer,37,M,1,Graduate,Married,$60K - $80K,Blue,20144
Existing Customer,47,F,4,Graduate,Married,Unknown,Blue,16349
Existing Customer,48,F,4,Doctorate,Divorced,Less than $40K,Silver,10610
Existing Customer,43,M,4,College,Married,$40K - $60K,Blue,7386
Attrited Customer,41,F,4,High School,Single,Less than $40K,Blue,4720
Existing Customer,49,M,3,Graduate,Married,$80K - $120K,Blue,3660
Existing Customer,46,M,3,Unknown,Single,$80K - $120K,Blue,12932
Existing Customer,60,F,1,Unknown,Single,Less than $40K,Blue,6089
Attrited Customer,53,M,2,Unknown,Single,$60K - $80K,Blue,5905
Existing Customer,28,F,0,Graduate,Married,Unknown,Blue,23103
Existing Customer,52,F,5,High School,Single,Less than $40K,Silver,11280
Existing Customer,38,M,0,High School,Married,$60K - $80K,Blue,16565
Existing Customer,50,M,3,Graduate,Married,$120K +,Blue,34516
Existing Customer,31,F,0,High School,Single,Less than $40K,Silver,14305
Existing Customer,35,M,3,Uneducated,Single,Less than $40K,Blue,6104
Existing Customer,48,F,3,Uneducated,Single,$40K - $60K,Blue,4207
Existing Customer,51,M,3,College,Married,$120K +,Blue,34516
Attrited Customer,52,M,3,Doctorate,Married,$120K +,Blue,34516
Existing Customer,52,M,2,High School,Single,$60K - $80K,Gold,34516
Attrited Customer,30,M,0,Graduate,Married,$40K - $60K,Blue,4063
Existing Customer,36,M,2,High School,Single,$120K +,Blue,11791
Attrited Customer,29,M,1,High School,Single,$60K - $80K,Blue,17744
Existing Customer,58,M,4,Graduate,Married,$120K +,Silver,34516
Existing Customer,55,M,1,Graduate,Single,$80K - $120K,Blue,21032
Existing Customer,61,M,2,Uneducated,Married,$60K - $80K,Blue,18571
Attrited Customer,51,F,4,Post-Graduate,Married,$40K - $60K,Silver,3735
Existing Customer,53,F,4,High School,Divorced,$40K - $60K,Blue,10948
Attrited Customer,44,M,4,Uneducated,Married,$60K - $80K,Silver,29076
Existing Customer,47,M,4,Post-Graduate,Divorced,$60K - $80K,Blue,20237
Existing Customer,51,F,3,Graduate,Single,Unknown,Platinum,34516
Attrited Customer,53,M,4,Graduate,Married,$120K +,Blue,34516
Attrited Customer,45,F,2,Graduate,Married,$40K - $60K,Blue,4307
Existing Customer,38,M,4,Unknown,Single,$120K +,Blue,34516
Existing Customer,42,F,2,Doctorate,Married,Unknown,Blue,14828
Existing Customer,29,M,1,Graduate,Divorced,Less than $40K,Blue,3839
Existing Customer,37,F,3,Graduate,Divorced,Less than $40K,Blue,3727
Existing Customer,45,M,4,High School,Divorced,$80K - $120K,Blue,14290
Existing Customer,34,F,2,Graduate,Single,$40K - $60K,Blue,7594
Existing Customer,50,F,2,College,Married,Less than $40K,Blue,8416
Attrited Customer,44,M,5,Doctorate,Single,$60K - $80K,Silver,34140
Attrited Customer,42,F,4,Graduate,Single,$40K - $60K,Blue,13753
Existing Customer,44,M,4,College,Married,$80K - $120K,Blue,3472
Existing Customer,42,M,1,Graduate,Married,$40K - $60K,Silver,15315
Existing Customer,54,M,1,Uneducated,Married,$120K +,Blue,12086
Existing Customer,60,M,1,High School,Single,$60K - $80K,Silver,34516
Existing Customer,47,F,5,Post-Graduate,Divorced,Less than $40K,Blue,5016
Existing Customer,42,M,3,High School,Married,$40K - $60K,Blue,4333
Existing Customer,46,M,2,High School,Single,$60K - $80K,Blue,10325
Attrited Customer,49,M,4,High School,Single,$60K - $80K,Blue,18418
Existing Customer,43,F,3,College,Married,$40K - $60K,Blue,9633
Existing Customer,47,M,2,High School,Married,$60K - $80K,Blue,3842
Existing Customer,45,M,3,College,Unknown,$80K - $120K,Blue,20958
Existing Customer,45,F,2,High School,Single,Unknown,Blue,3024
Existing Customer,34,F,3,Uneducated,Single,$40K - $60K,Blue,8698
Attrited Customer,43,M,3,Uneducated,Married,$80K - $120K,Blue,6824
Existing Customer,50,M,1,High School,Single,$80K - $120K,Silver,34516
Existing Customer,44,M,4,Uneducated,Married,$80K - $120K,Silver,34516
Existing Customer,38,F,2,Graduate,Single,Less than $40K,Blue,3311
Existing Customer,54,M,1,Unknown,Single,$60K - $80K,Blue,4752
Attrited Customer,51,M,3,High School,Married,$80K - $120K,Blue,4041
Attrited Customer,43,F,3,Unknown,Single,$40K - $60K,Silver,19713
Existing Customer,48,F,3,Post-Graduate,Married,$40K - $60K,Blue,6725
Existing Customer,31,M,1,Graduate,Unknown,Less than $40K,Gold,15261
Existing Customer,32,F,2,Graduate,Divorced,Unknown,Silver,33779
Existing Customer,42,F,3,Unknown,Unknown,Unknown,Blue,15648
Existing Customer,28,M,1,Unknown,Unknown,$40K - $60K,Blue,9283
Existing Customer,49,M,5,College,Married,$40K - $60K,Blue,3970
Existing Customer,44,F,1,High School,Single,Less than $40K,Blue,6159
Attrited Customer,31,F,1,Graduate,Single,Less than $40K,Blue,4829
Attrited Customer,59,M,1,Graduate,Single,$80K - $120K,Blue,15633
Existing Customer,47,M,2,Post-Graduate,Single,$120K +,Silver,34516
Existing Customer,51,M,4,High School,Single,$40K - $60K,Blue,10017
Existing Customer,53,F,1,College,Single,Less than $40K,Blue,3895
Existing Customer,51,M,3,Unknown,Single,$80K - $120K,Blue,5611
Existing Customer,51,M,1,Graduate,Single,$40K - $60K,Gold,22722
Existing Customer,38,M,5,Unknown,Married,$80K - $120K,Blue,16033
Existing Customer,40,M,4,High School,Single,$80K - $120K,Blue,12978
Attrited Customer,57,F,1,Uneducated,Single,Less than $40K,Blue,9129
Attrited Customer,45,F,3,Unknown,Single,Less than $40K,Blue,7500
Existing Customer,50,M,4,Graduate,Single,$80K - $120K,Blue,14804
Existing Customer,53,M,3,Unknown,Single,$80K - $120K,Blue,34516
Existing Customer,47,M,3,Unknown,Married,$80K - $120K,Blue,9683
Existing Customer,35,M,3,Graduate,Married,$60K - $80K,Blue,19671
Existing Customer,42,M,3,High School,Married,$80K - $120K,Silver,34516
Existing Customer,40,F,4,Uneducated,Married,Less than $40K,Blue,5056
Existing Customer,48,M,2,Graduate,Divorced,$60K - $80K,Silver,25217
Existing Customer,27,M,0,Graduate,Single,Less than $40K,Blue,3585
Attrited Customer,31,F,1,Uneducated,Single,Unknown,Blue,21067
Attrited Customer,40,M,2,Unknown,Single,$60K - $80K,Blue,4283
Existing Customer,37,M,2,Graduate,Divorced,$80K - $120K,Blue,25187
Existing Customer,60,F,0,Graduate,Single,Unknown,Gold,7469
Existing Customer,50,M,4,Graduate,Married,$60K - $80K,Blue,18142
Attrited Customer,49,M,2,Unknown,Married,$80K - $120K,Blue,29865
Existing Customer,52,M,3,Post-Graduate,Divorced,$60K - $80K,Blue,3388
Existing Customer,49,M,2,High School,Single,$80K - $120K,Silver,34516
Existing Customer,49,F,4,Unknown,Single,Less than $40K,Blue,9431
Existing Customer,42,F,1,College,Single,Unknown,Silver,30770
Attrited Customer,29,M,1,Graduate,Married,$60K - $80K,Blue,6500
Existing Customer,45,F,3,Uneducated,Divorced,$40K - $60K,Blue,4209
Existing Customer,32,M,1,Graduate,Divorced,$40K - $60K,Blue,3657
Existing Customer,30,M,2,Uneducated,Single,$60K - $80K,Blue,4107
Existing Customer,57,F,1,Graduate,Married,Less than $40K,Blue,3638
Existing Customer,39,F,2,Graduate,Single,Less than $40K,Blue,8325
Existing Customer,49,M,2,Doctorate,Married,$120K +,Blue,27124
Existing Customer,38,F,0,High School,Single,Less than $40K,Silver,13747
Existing Customer,36,M,3,Graduate,Married,$60K - $80K,Silver,28174
Existing Customer,31,M,1,College,Single,$40K - $60K,Blue,11109
Attrited Customer,52,M,5,Uneducated,Married,$80K - $120K,Blue,9959
Existing Customer,35,F,2,Graduate,Married,Less than $40K,Blue,4014
Existing Customer,46,M,4,Unknown,Single,$60K - $80K,Blue,21226
Existing Customer,56,F,2,Unknown,Married,$40K - $60K,Blue,3681
Existing Customer,39,M,4,Post-Graduate,Single,$80K - $120K,Blue,26710
Existing Customer,32,F,1,Graduate,Married,Less than $40K,Blue,9550
Attrited Customer,33,M,2,Unknown,Married,$120K +,Blue,16127
Attrited Customer,52,M,2,College,Single,$120K +,Blue,4935
Existing Customer,55,M,2,High School,Single,$80K - $120K,Blue,18022
Existing Customer,50,M,4,High School,Married,$80K - $120K,Blue,16748
Attrited Customer,44,M,1,Uneducated,Married,$40K - $60K,Blue,10973
Existing Customer,32,F,2,High School,Single,Less than $40K,Silver,14143
Attrited Customer,51,M,3,Graduate,Single,$80K - $120K,Gold,34516
Attrited Customer,54,M,4,Graduate,Married,$120K +,Blue,7684
Attrited Customer,45,M,5,Uneducated,Single,$120K +,Silver,34516
Attrited Customer,44,F,3,Unknown,Single,Unknown,Blue,26021
Existing Customer,44,M,2,Uneducated,Married,$40K - $60K,Blue,3843
Existing Customer,40,M,3,Uneducated,Married,$80K - $120K,Blue,14840
Attrited Customer,39,M,4,Graduate,Married,$80K - $120K,Blue,3929
Existing Customer,48,M,3,Uneducated,Divorced,$40K - $60K,Blue,11427
Existing Customer,48,F,5,Unknown,Divorced,Unknown,Blue,20974
Existing Customer,43,M,4,Graduate,Unknown,$40K - $60K,Blue,3771
Existing Customer,56,M,2,High School,Unknown,$120K +,Blue,23362
Attrited Customer,32,F,0,Graduate,Single,Less than $40K,Blue,8135
Existing Customer,40,F,1,Uneducated,Single,Less than $40K,Silver,13669
Existing Customer,54,M,2,College,Married,$80K - $120K,Silver,34516
Existing Customer,36,M,1,Uneducated,Married,$60K - $80K,Blue,9764
Attrited Customer,48,M,3,High School,Married,$60K - $80K,Blue,8431
Existing Customer,47,M,4,Unknown,Married,$60K - $80K,Blue,10585
Existing Customer,41,M,4,Unknown,Married,$120K +,Silver,34516
Existing Customer,57,F,1,Graduate,Married,Less than $40K,Blue,7882
Existing Customer,39,F,3,Graduate,Unknown,Unknown,Silver,33905
Attrited Customer,51,F,1,Graduate,Married,Unknown,Silver,33004
Existing Customer,40,M,2,Graduate,Single,$120K +,Blue,20891
Existing Customer,59,M,1,Doctorate,Single,$80K - $120K,Blue,22715
Existing Customer,46,M,2,High School,Single,Less than $40K,Blue,3818
Attrited Customer,52,M,3,Unknown,Single,$80K - $120K,Blue,3526
Existing Customer,41,M,0,College,Married,$40K - $60K,Blue,6991
Existing Customer,41,M,4,Post-Graduate,Married,$40K - $60K,Silver,16268
Attrited Customer,38,M,4,Uneducated,Married,$80K - $120K,Blue,5768
Existing Customer,57,M,2,Graduate,Married,$120K +,Silver,34516
Attrited Customer,41,F,3,Uneducated,Married,Less than $40K,Blue,9491
Existing Customer,45,F,5,Doctorate,Married,Less than $40K,Gold,15987
Existing Customer,37,M,3,Post-Graduate,Married,$40K - $60K,Blue,3645
Existing Customer,61,F,1,Graduate,Single,Less than $40K,Blue,3466
Existing Customer,49,F,2,Unknown,Single,Less than $40K,Blue,9797
Existing Customer,31,F,1,Unknown,Single,Less than $40K,Blue,3399
Existing Customer,40,M,5,High School,Married,$60K - $80K,Blue,4155
Attrited Customer,46,F,3,Doctorate,Single,Less than $40K,Gold,15164
Attrited Customer,30,F,0,High School,Single,Unknown,Blue,13894
Existing Customer,50,M,3,High School,Single,$80K - $120K,Silver,34516
Existing Customer,56,M,0,Graduate,Single,$60K - $80K,Blue,6828
Attrited Customer,46,F,3,Unknown,Married,$40K - $60K,Blue,5542
Existing Customer,58,M,3,Unknown,Married,$120K +,Blue,15733
Existing Customer,38,M,3,College,Single,$60K - $80K,Silver,30082
Existing Customer,46,M,2,High School,Divorced,$120K +,Blue,3659
Attrited Customer,58,M,1,Graduate,Single,$80K - $120K,Blue,22718
Existing Customer,43,M,3,Doctorate,Married,$80K - $120K,Blue,3676
Existing Customer,53,M,0,Graduate,Single,$60K - $80K,Blue,17721
Existing Customer,59,F,1,Graduate,Single,Less than $40K,Blue,4404
Attrited Customer,40,F,4,Uneducated,Divorced,Less than $40K,Blue,4423
Existing Customer,49,M,3,High School,Married,$60K - $80K,Gold,34516
Existing Customer,30,F,0,College,Married,Less than $40K,Blue,4184
Existing Customer,51,M,1,Graduate,Married,$80K - $120K,Blue,34516
Existing Customer,47,F,5,Doctorate,Single,Unknown,Blue,26923
Attrited Customer,33,M,4,College,Single,$40K - $60K,Silver,15977
Existing Customer,59,M,0,High School,Single,$80K - $120K,Blue,26812
Existing Customer,44,M,4,Unknown,Married,$60K - $80K,Blue,5175
Existing Customer,30,F,1,High School,Single,Less than $40K,Blue,3955
Existing Customer,43,M,5,Graduate,Married,$120K +,Blue,22355
Attrited Customer,56,M,3,Uneducated,Married,$80K - $120K,Blue,23240
Existing Customer,43,M,3,Graduate,Divorced,$60K - $80K,Blue,5479
Attrited Customer,50,M,2,Unknown,Married,$120K +,Blue,16081
Existing Customer,32,F,1,Graduate,Married,Less than $40K,Blue,5497
Existing Customer,39,M,1,Graduate,Married,Less than $40K,Silver,14135
Existing Customer,38,M,2,High School,Single,$60K - $80K,Silver,31546
Existing Customer,49,M,5,Uneducated,Married,$80K - $120K,Silver,34516
Attrited Customer,52,F,0,Doctorate,Married,Less than $40K,Blue,4353
Existing Customer,48,M,5,High School,Married,$80K - $120K,Silver,34516
Existing Customer,48,F,4,College,Unknown,Unknown,Blue,3310
Attrited Customer,49,M,3,High School,Single,$40K - $60K,Blue,4601
